eq_tag_num,lube_component_code,lube_location_code,lcde_id,sample_id,disposition,wr_num,comments,completed_date,enterID,reviewID,PDFFile
3MCWNA01E,031,009,"99-CW-11396 ",11396,0," ",New test oil. Acceptable viscosity,1999-01-28 00:00:00.000,"0         ","0         ",NULL
3MCWNA01C,031,009,"99-CW-11350 ",11350,0," ",experimental oil is satisfactory,1999-01-28 00:00:00.000,"0         ","0         ",NULL
3MNCNP01A,002,002,"99-NC-11389 ",11389,0," "," ",1999-01-28 00:00:00.000,"0         ","0         ",NULL
3MNCNP01A,002,001,"99-NC-11388 ",11388,0," "," ",1999-01-28 00:00:00.000,"0         ","0         ",NULL
1EPEAG01,010,002,"99-PE-11555 ",11555,0," "," ",1999-02-03 00:00:00.000,"0         ","0         ",NULL
2JSGAUV0174,005,009,"99-SG-11677 ",11677,0," "," ",1999-02-04 00:00:00.000,"0         ","0         ",NULL
2JSGAUV0177,005,009,"99-SG-11678 ",11678,0," "," ",1999-02-04 00:00:00.000,"0         ","0         ",NULL
2JSGBUV0132,005,009,"99-SG-11673 ",11673,0," "," ",1999-02-04 00:00:00.000,"0         ","0         ",NULL
2JSGBUV0137,005,009,"99-SG-11674 ",11674,0," "," ",1999-02-04 00:00:00.000,"0         ","0         ",NULL
2JSGEUV0170,005,009,"99-SG-11675 ",11675,0," "," ",1999-02-04 00:00:00.000,"0         ","0         ",NULL
2JSGEUV0171,005,009,"99-SG-11676 ",11676,0," "," ",1999-02-04 00:00:00.000,"0         ","0         ",NULL
1MSCNP14,064,040,"99-SC-11324 ",11324,0," "," ",1999-01-08 00:00:00.000,"0         ","0         ",NULL
1MSCNP12,064,040,"99-SC-11323 ",11323,0," "," ",1999-01-08 00:00:00.000,"0         ","0         ",NULL
2MPWNP01B,002,003,"99-PW-11268 ",11268,0," "," ",1999-01-08 00:00:00.000,"0         ","0         ",NULL
3MTCNP01B,002,001,"99-TC-11318 ",11318,0," "," ",1999-01-08 00:00:00.000,"0         ","0         ",NULL
3MTCNP01A,002,002,"99-TC-11317 ",11317,0," "," ",1999-01-08 00:00:00.000,"0         ","0         ",NULL
1MCHAP01,001,006,"99-CH-11272 ",11272,0," "," ",1999-01-08 00:00:00.000,"0         ","0         ",NULL
1MCHBP01,001,006,"99-CH-11274 ",11274,0," "," ",1999-01-08 00:00:00.000,"0         ","0         ",NULL
2MSPBP01,002,003,"99-SP-11288 ",11288,0," "," ",1999-01-12 00:00:00.000,"0         ","0         ",NULL
3MCHEP01,001,007,"99-CH-11042 ",11042,0," ",Si contaminant does not appear to be abrasive. Oil is sat.,1999-01-12 00:00:00.000,"0         ","0         ",NULL
1MCHEP01,001,006,"99-CH-11229 ",11229,0," "," ",1999-01-12 00:00:00.000,"0         ","0         ",NULL
1MCHEP01,001,007,"99-CH-11362 ",11362,0," "," ",1999-01-12 00:00:00.000,"0         ","0         ",NULL
1MAFAK01,004,001,"99-AF-11340 ",11340,0," "," ",1999-01-12 00:00:00.000,"0         ","0         ",NULL
1MEDNP01A,002,003,"99-ED-11364 ",11364,0," ",Silicon does not appear to be abrasive,1999-01-12 00:00:00.000,"0         ","0         ",NULL
1MEDNP01B,002,003,"99-ED-11365 ",11365,0," ",Silicon does not appear abrasive or have obvious source,1999-01-12 00:00:00.000,"0         ","0         ",NULL
2EPEAG01,010,002,"99-PE-11366 ",11366,0," ",Viscosity slightly below criteria is acceptable.  Viscosity is satisfactory for use. Continue monitoring,1999-01-12 00:00:00.000,"0         ","0         ",NULL
2MSIBP03,002,003,"99-SI-11326 ",11326,2,954220,WATER ABOVE CRITERIA. MOST REMOVED WITH SAMPLE. CHANGE AT NEXT WINDOW,1999-01-12 00:00:00.000,"0         ","0         ",NULL
3MSCNP14,064,040,"99-SC-11307 ",11307,0," "," ",1999-01-19 00:00:00.000,"0         ","0         ",NULL
1MDGNC02A,003,006,"97-DG-8539  ",8539,2,935678," ",1997-12-22 00:00:00.000,"0         ","0         ",NULL
1MZFNG02,202,007,"97-ZF-8520  ",8520,0," ",Viscosity test ran at 40 C. Viscosity is satisfactory,1997-12-22 00:00:00.000,"0         ","0         ",NULL
1MZFNG02,224,007,"97-ZF-8518  ",8518,0," "," ",1997-12-22 00:00:00.000,"0         ","0         ",NULL
1MZFNG02,169,007,"97-ZF-8523  ",8523,0," "," ",1997-12-22 00:00:00.000,"0         ","0         ",NULL
3MCHAP01,001,007,"98-CH-8233  ",8233,0," "," ",1998-01-07 00:00:00.000,"0         ","0         ",NULL
3MCHAP01,001,006,"98-CH-8232  ",8232,0," "," ",1998-01-07 00:00:00.000,"0         ","0         ",NULL
3MSCNP09,138,009,"98-SC-8094  ",8094,0," "," ",1998-01-07 00:00:00.000,"0         ","0         ",NULL
3MOSNT01A,011,060,"98-OS-8237  ",8237,0," ",Particle count acceptable,1998-01-07 00:00:00.000,"0         ","0         ",NULL
3NSRNM01,148,009,"98-SR-8215  ",8215,0," "," ",1998-01-07 00:00:00.000,"0         ","0         ",NULL
1JSGBUV0132,005,009,"98-SG-8245  ",8245,2,934741," ",1998-01-08 00:00:00.000,"0         ","0         ",NULL
1JSGEUV0180,005,009,"98-SG-8249  ",8249,0," ",Flat TAN trend over last 6 months,1998-01-08 00:00:00.000,"0         ","0         ",NULL
1JSGAUV0174,005,009,"98-SG-8243  ",8243,0," "," ",1998-01-08 00:00:00.000,"0         ","0         ",NULL
1JSGBUV0137,005,009,"98-SG-8246  ",8246,0," "," ",1998-01-08 00:00:00.000,"0         ","0         ",NULL
1JSGEUV0171,005,009,"98-SG-8248  ",8248,0," "," ",1998-01-08 00:00:00.000,"0         ","0         ",NULL
1MZFNG01,033,073,"98-ZF-8528  ",8528,0," "," ",1998-01-08 00:00:00.000,"0         ","0         ",NULL
1MZFNG01,033,080,"98-ZF-8529  ",8529,0," "," ",1998-01-08 00:00:00.000,"0         ","0         ",NULL
1MZFNG01,034,047,"98-ZF-8527  ",8527,0," "," ",1998-01-08 00:00:00.000,"0         ","0         ",NULL
1MZFNG01,052,007,"98-ZF-8524  ",8524,0," "," ",1998-01-08 00:00:00.000,"0         ","0         ",NULL
1MZFNG01,033,047,"98-ZF-8526  ",8526,0," "," ",1998-01-08 00:00:00.000,"0         ","0         ",NULL
1JSGEUV0170,005,009,"98-SG-8247  ",8247,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
1MCHBP01,001,006,"98-CH-8605  ",8605,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
1MNCNP01A,002,001,"98-NC-8467  ",8467,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
1MCDNP01B,002,003,"98-CD-8098  ",8098,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
1MPWNP01A,002,003,"98-PW-8144  ",8144,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
1MOSNT01A,011,060,"98-OS-8456  ",8456,0," ",High particle count recorded at both ltanks likely due to sample technic. Trend to next sample,1998-01-14 00:00:00.000,"0         ","0         ",NULL
1MOSNT01B,011,060,"98-OS-8457  ",8457,0," ",High Particle count similar to other tank sample.  Likely due to technic.  Trend to next sample.,1998-01-14 00:00:00.000,"0         ","0         ",NULL
1MDGNC01B,003,006,"98-DG-8047  ",8047,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
2MPWNP01B,002,003,"98-PW-8483  ",8483,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
2MPWNP01B,002,004,"98-PW-8484  ",8484,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
2MNCNP01A,002,001,"98-NC-8479  ",8479,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
2MNCNP01A,002,002,"98-NC-8480  ",8480,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
2MNCNP01B,002,001,"98-NC-8149  ",8149,2,936522," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
2MNCNP01B,002,002,"98-NC-8148  ",8148,2,936522,Water found in inboard bearing,1998-01-14 00:00:00.000,"0         ","0         ",NULL
2MTCNP01B,002,001,"98-TC-8478  ",8478,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
2MOSNT01A,011,060,"98-OS-8235  ",8235,0," ",Low Particle Counts,1998-01-14 00:00:00.000,"0         ","0         ",NULL
2MOSNT01B,011,060,"98-OS-8236  ",8236,0," ",Low particle counts,1998-01-14 00:00:00.000,"0         ","0         ",NULL
2MPWNP01A,002,003,"98-PW-8143  ",8143,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
2MAFAP01,001,001,"98-AF-8113  ",8113,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
2MAFAP01,001,002,"98-AF-8114  ",8114,0," "," ",1998-01-14 00:00:00.000,"0         ","0         ",NULL
2MARNP01A,001,001,"98-AR-7753  ",7753,0," "," ",1998-01-15 00:00:00.000,"0         ","0         ",NULL
AMDGNH0T01,006,009,"98-DG-8648  ",8648,0," ",Oil metals satisfactory.  TBN not performed on sample.,1998-01-15 00:00:00.000,"0         ","0         ",NULL
1MCHBP01,001,007,"98-CH-8653  ",8653,0," "," ",1998-01-15 00:00:00.000,"0         ","0         ",NULL
1MAFBP01,001,001,"98-AF-8599  ",8599,0," "," ",1998-01-15 00:00:00.000,"0         ","0         ",NULL
1MAFBP01,001,002,"98-AF-8600  ",8600,0," "," ",1998-01-15 00:00:00.000,"0         ","0         ",NULL
1MAFBP01,002,002,"98-AF-8602  ",8602,0," "," ",1998-01-15 00:00:00.000,"0         ","0         ",NULL
1MCHAP01,001,006,"98-CH-8603  ",8603,0," "," ",1998-01-15 00:00:00.000,"0         ","0         ",NULL
1MCHEP01,001,006,"98-CH-8654  ",8654,0," "," ",1998-01-15 00:00:00.000,"0         ","0         ",NULL
1NSRNM01,148,009,"98-SR-8613  ",8613,0," "," ",1998-01-15 00:00:00.000,"0         ","0         ",NULL
1JFWNFV0001,005,009,"98-FW-8609  ",8609,0," "," ",1998-01-15 00:00:00.000,"0         ","0         ",NULL
1JFWNFV0002,005,009,"98-FW-8610  ",8610,0," "," ",1998-01-15 00:00:00.000,"0         ","0         ",NULL
1MDGNC01B,003,006,"98-DG-8608  ",8608,2,936254,Main. Engineer and main. team notified,1900-01-01 00:00:00.000,"0         ","0         ",NULL
1MDGNC01B,003,006,"98-DG-8608  ",8608,1,NULL,NULL,1900-01-01 00:00:00.000,"0         ","0         ",NULL
1MNCNP01B,002,001,"98-NC-8582  ",8582,0," "," ",1998-01-15 00:00:00.000,"0         ","0         ",NULL
1MNCNP01B,002,002,"98-NC-8583  ",8583,0," "," ",1998-01-15 00:00:00.000,"0         ","0         ",NULL
1MPWNP01A,002,004,"98-PW-8142  ",8142,2,936575," ",1998-01-15 00:00:00.000,"0         ","0         ",NULL
1MDGAH01,006,009,"98-DG-8607  ",8607,0," ",FTIR satisfactory.  Recommendation provided to add 5 barrels of new oil. (wr # 936582),1998-01-15 00:00:00.000,"0         ","0         ",NULL
1MDGBH01,006,009,"98-DG-8535  ",8535,0," ",WR # 936582 to add 4-5 barrels of new oil. FTIR was satisfactory.,1998-01-15 00:00:00.000,"0         ","0         ",NULL
1MDGBH01,006,009,"98-DG-8535  ",8535,1,NULL,NULL,1998-01-15 00:00:00.000,"0         ","0         ",NULL
1MCWNP01B,002,003,"98-CW-8252  ",8252,0," ",Acceptence criteria for RBOT is greater than 350 minutes.  Oil is acceptable.,1998-01-15 00:00:00.000,"0         ","0         ",NULL
3MTCNP01B,002,001,"98-TC-8639  ",8639,0," "," ",1998-01-20 00:00:00.000,"0         ","0         ",NULL
3MTCNP01B,002,002,"98-TC-8640  ",8640,0," "," ",1998-01-20 00:00:00.000,"0         ","0         ",NULL
3MWCNE01B,007,009,"98-WC-8647  ",8647,2,936749,Oil change recommended due to incompatible mixture of oils found in oil sample.,1998-01-20 00:00:00.000,"0         ","0         ",NULL
3MCHBP01,001,007,"98-CH-8595  ",8595,0," "," ",1998-01-21 00:00:00.000,"0         ","0         ",NULL
3MSIBP03,002,003,"98-SI-8591  ",8591,0," "," ",1998-01-21 00:00:00.000,"0         ","0         ",NULL
3MCHEP01,001,007,"98-CH-8632  ",8632,0," "," ",1998-01-21 00:00:00.000,"0         ","0         ",NULL
2MDGNC02B,003,006,"98-DG-8594  ",8594,0," "," ",1998-01-21 00:00:00.000,"0         ","0         ",NULL
2MARNP01A,001,047,"98-AR-8541  ",8541,0," "," ",1998-01-21 00:00:00.000,"0         ","0         ",NULL
2MARNP01B,001,047,"98-AR-8592  ",8592,0," ","Oil viscosity, acid number, cleanliness and water satisfactory.",1998-01-23 00:00:00.000,"0         ","0         ",NULL
2MSPBP01,002,003,"98-SP-8710  ",8710,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
2MSPBP01,002,004,"98-SP-8711  ",8711,0," ",Trace level of iron debris in oil.,1998-01-23 00:00:00.000,"0         ","0         ",NULL
1MCHEP01,001,007,"98-CH-8655  ",8655,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
2MCHBP01,001,007,"98-CH-8702  ",8702,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
AMFPNM01B,006,006,"98-FP-8598  ",8598,0," ",Oil is satisfactory.  Viscosity measured at 100 deg C. and is satisfactory.,1998-01-23 00:00:00.000,"0         ","0         ",NULL
2MDGNC01A,003,006,"98-DG-8666  ",8666,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
2MSIAP01,002,003,"98-SI-8675  ",8675,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MDGNC02A,003,006,"98-DG-8679  ",8679,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MARNP01A,001,001,"98-AR-8728  ",8728,2,936934,Iron debris found in oil,1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MARNP01A,001,002,"98-AR-8729  ",8729,2,936934,Oil change needed at other bearing.  Change both,1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MARNP01B,001,001,"98-AR-8730  ",8730,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MARNP01B,001,002,"98-AR-8731  ",8731,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MARNP01C,001,001,"98-AR-8732  ",8732,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MARNP01C,001,002,"98-AR-8733  ",8733,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MARNP01D,001,001,"98-AR-8734  ",8734,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MARNP01D,001,002,"98-AR-8735  ",8735,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MSCNP11,138,009,"98-SC-8685  ",8685,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MSCNP12,138,009,"98-SC-8687  ",8687,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MSCNP13,138,009,"98-SC-8686  ",8686,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MSCNP14,138,009,"98-SC-8688  ",8688,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
1MSCNP11,138,009,"98-SC-8722  ",8722,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
1MSCNP12,138,009,"98-SC-8725  ",8725,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
1MSCNP13,138,009,"98-SC-8721  ",8721,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
1MSCNP14,138,009,"98-SC-8724  ",8724,0," "," ",1998-01-23 00:00:00.000,"0         ","0         ",NULL
3MSIAP03,002,003,"98-SI-8690  ",8690,0," "," ",1998-01-27 00:00:00.000,"0         ","0         ",NULL
1MTCNP01B,002,001,"98-TC-8661  ",8661,0," "," ",1998-01-27 00:00:00.000,"0         ","0         ",NULL
1MTCNP01B,002,002,"98-TC-8662  ",8662,0," "," ",1998-01-27 00:00:00.000,"0         ","0         ",NULL
3MEDNP01A,002,003,"98-ED-8713  ",8713,0," "," ",1998-01-27 00:00:00.000,"0         ","0         ",NULL
3MEDNP01B,002,003,"98-ED-8714  ",8714,0," "," ",1998-01-27 00:00:00.000,"0         ","0         ",NULL
1MDGNC02B,003,006,"98-DG-8701  ",8701,2,937054,High water content.... change oil,1998-01-27 00:00:00.000,"0         ","0         ",NULL
1MCONT01,019,009,"98-CO-8663  ",8663,0," ",Particle count is slightly high.  Contamination in sampling is likely cause. Oil is satisfactory.,1900-01-01 00:00:00.000,"0         ","0         ",NULL
1MDGBH01,006,009,"98-DG-8656  ",8656,0," ",TFOUT and 40 C viscosity also acceptable.  Add 5 drums new makeup oil. (wr # 936582),1998-01-27 00:00:00.000,"0         ","0         ",NULL
1MPWNP01B,002,003,"98-PW-8470  ",8470,0," "," ",1998-01-27 00:00:00.000,"0         ","0         ",NULL
2MCHEP01,001,007,"98-CH-7597  ",7597,0," "," ",1998-01-27 00:00:00.000,"0         ","0         ",NULL
1MCHAP01,001,007,"98-CH-8651  ",8651,0," "," ",1998-01-27 00:00:00.000,"0         ","0         ",NULL
2MAFAK01,004,001,"98-AF-8115  ",8115,0," "," ",1998-01-27 00:00:00.000,"0         ","0         ",NULL
1MAFAK01,004,001,"98-AF-8181  ",8181,0," "," ",1998-01-27 00:00:00.000,"0         ","0         ",NULL
1MZFNG01,054,047,"98-ZF-8525  ",8525,2,937111,Debris found in oil.  Oil change recommended.,1998-01-28 00:00:00.000,"0         ","0         ",NULL
3MSIBP01,002,003,"98-SI-8853  ",8853,0," "," ",1998-02-17 00:00:00.000,"0         ","0         ",NULL
2MSCNP09,064,040,"98-SC-8832  ",8832,0," "," ",1998-02-17 00:00:00.000,"0         ","0         ",NULL
2MSCNP11,064,040,"98-SC-8850  ",8850,0," "," ",1998-02-17 00:00:00.000,"0         ","0         ",NULL
2MSCNP12,064,040,"98-SC-8852  ",8852,0," "," ",1998-02-17 00:00:00.000,"0         ","0         ",NULL
2MSCNP14,064,040,"98-SC-8834  ",8834,0," "," ",1998-02-17 00:00:00.000,"0         ","0         ",NULL
2MSIAP03,002,003,"98-SI-8796  ",8796,0," "," ",1998-02-17 00:00:00.000,"0         ","0         ",NULL
2MCHBP01,001,006,"98-CH-8703  ",8703,0," "," ",1998-02-17 00:00:00.000,"0         ","0         ",NULL
2MCHBP01,001,006,"98-CH-8664  ",8664,0," "," ",1998-02-17 00:00:00.000,"0         ","0         ",NULL
2MCHEP01,001,007,"98-CH-8826  ",8826,0," "," ",1998-02-17 00:00:00.000,"0         ","0         ",NULL
1EPEBG02,010,002,"98-PE-8829  ",8829,0," ",FTIR was satisfactroy.  Oil viscosity of 136 cSt @ 40 C is satisfactory.,1998-02-17 00:00:00.000,"0         ","0         ",NULL
3MWCNE02,007,009,"98-WC-8800  ",8800,0," "," ",1998-02-19 00:00:00.000,"0         ","0         ",NULL
3MCHBP01,001,006,"98-CH-8596  ",8596,0," "," ",1998-02-19 00:00:00.000,"0         ","0         ",NULL
1MDGNC01A,003,006,"98-DG-8774  ",8774,0," "," ",1998-02-19 00:00:00.000,"0         ","0         ",NULL
1MEDNP01A,002,003,"98-ED-8775  ",8775,0," "," ",1998-02-19 00:00:00.000,"0         ","0         ",NULL
1MEDNP01B,002,003,"98-ED-8776  ",8776,0," ",Note: The TAN test was repeated and tested at 0.06.  This test result is acceptable.,1998-03-11 00:00:00.000,"0         ","0         ",NULL
1MTCNP01A,002,001,"98-TC-8765  ",8765,0," "," ",1998-03-11 00:00:00.000,"0         ","0         ",NULL
2MSIBP03,002,003,"98-SI-8744  ",8744,0," "," ",1998-03-11 00:00:00.000,"0         ","0         ",NULL
2MCHAP01,001,006,"98-CH-8473  ",8473,0," "," ",1998-03-11 00:00:00.000,"0         ","0         ",NULL
2MAFNP01,001,001,"98-AF-8739  ",8739,0," "," ",1998-03-11 00:00:00.000,"0         ","0         ",NULL
2MAFNP01,001,002,"98-AF-8740  ",8740,0," "," ",1998-03-11 00:00:00.000,"0         ","0         ",NULL
3MNCNP01B,002,001,"98-NC-8746  ",8746,0," "," ",1998-03-11 00:00:00.000,"0         ","0         ",NULL
3MNCNP01B,002,002,"98-NC-8747  ",8747,0," "," ",1998-03-11 00:00:00.000,"0         ","0         ",NULL
3MDGNC01B,003,006,"98-DG-8751  ",8751,0," "," ",1998-03-11 00:00:00.000,"0         ","0         ",NULL
2MIANC02,003,115,"98-IA-8548  ",8548,0," "," ",1998-03-11 00:00:00.000,"0         ","0         ",NULL
3MIANC02,003,115,"98-IA-8501  ",8501,0," "," ",1998-03-11 00:00:00.000,"0         ","0         ",NULL
1MZCNG06A,031,009,"98-ZC-8777  ",8777,2,939749,ACID NUMBER OF 2.24....OIL CHANGE RECOMMENDED,1998-03-12 00:00:00.000,"0         ","0         ",NULL
1MZCNG06C,031,009,"98-ZC-8779  ",8779,2,939749,CHANGE OIL DUE TO ACID NUMBER OF 2.00,1998-03-12 00:00:00.000,"0         ","0         ",NULL
1MZCNG06D,031,009,"98-ZC-8780  ",8780,2,939749,ACID NUMBER OF 2.00.....CHANGE OIL,1998-03-12 00:00:00.000,"0         ","0         ",NULL
1MCWNP01B,002,003,"98-CW-8783  ",8783,0," ",RBOT TIME OF 397 IN ACCEPTABLE,1998-03-12 00:00:00.000,"0         ","0         ",NULL
1MCWNP01B,002,003,"98-CW-8783  ",8783,1,NULL,NULL,1900-01-01 00:00:00.000,"0         ","0         ",NULL
1MCWNP01D,002,003,"98-CW-8785  ",8785,0," "," ",1998-03-12 00:00:00.000,"0         ","0         ",NULL
2JFWNFV0001,005,009,"98-FW-8864  ",8864,0," "," ",1998-03-12 00:00:00.000,"0         ","0         ",NULL
2JFWNFV0002,005,009,"98-FW-8865  ",8865,0," "," ",1998-03-12 00:00:00.000,"0         ","0         ",NULL
1MOSNT01A,011,060,"98-OS-8862  ",8862,0," ",PARTICLE COUNTS ARE ACCEPTABLE.,1998-03-12 00:00:00.000,"0         ","0         ",NULL
1MCHBP01,001,006,"98-CH-8652  ",8652,0," "," ",1998-03-12 00:00:00.000,"0         ","0         ",NULL
3MCHAP01,001,007,"98-CH-8928  ",8928,0," ",water tested at 38 ppm and the acid number was 0.83.  both are acceptable,1998-03-12 00:00:00.000,"0         ","0         ",NULL
3MDGNC02B,003,006,"98-DG-8811  ",8811,0," "," ",1998-03-13 00:00:00.000,"0         ","0         ",NULL
1MOSNT01B,011,060,"98-OS-8863  ",8863,0," "," ",1998-03-13 00:00:00.000,"0         ","0         ",NULL
3MPWNP01A,002,004,"98-PW-8755  ",8755,0," "," ",1998-03-13 00:00:00.000,"0         ","0         ",NULL
AMFPNM01A,006,006,"98-FP-8861  ",8861,2,939878,Some additive differences in the oil.  Main. Engr. notified.,1998-03-13 00:00:00.000,"0         ","0         ",NULL
2MAFBP01,001,001,"98-AF-8911  ",8911,0," "," ",1998-03-13 00:00:00.000,"0         ","0         ",NULL
2MAFBP01,001,002,"98-AF-8912  ",8912,2,939886," ",1998-03-13 00:00:00.000,"0         ","0         ",NULL
2MAFBP01,002,002,"98-AF-8914  ",8914,0," "," ",1998-03-15 00:00:00.000,"0         ","0         ",NULL
2MAFBP01,002,001,"98-AF-8913  ",8913,2,939931,Debris found in oil,1998-03-15 00:00:00.000,"0         ","0         ",NULL
1MARNP01A,001,001,"98-AR-8955  ",8955,0," "," ",1998-03-26 00:00:00.000,"0         ","0         ",NULL
1MARNP01A,001,002,"98-AR-8954  ",8954,0," "," ",1998-03-26 00:00:00.000,"0         ","0         ",NULL
1MARNP01B,001,001,"98-AR-8957  ",8957,0," "," ",1900-01-01 00:00:00.000,"0         ","0         ",NULL
1MARNP01B,001,001,"98-AR-8957  ",8957,1,NULL,NULL,1900-01-01 00:00:00.000,"0         ","0         ",NULL
1MARNP01C,001,001,"98-AR-8961  ",8961,0," "," ",1998-03-26 00:00:00.000,"0         ","0         ",NULL
1MARNP01C,001,002,"98-AR-8960  ",8960,0," "," ",1998-03-26 00:00:00.000,"0         ","0         ",NULL
1MWCNE02,007,009,"98-WC-8851  ",8851,0," ",Freon in oil has reduced test viscosity.  Oil is satisfactory.,1998-03-26 00:00:00.000,"0         ","0         ",NULL
1JSGEUV0181,005,009,"98-SG-8250  ",8250,2,940301,Increasing acid number trend.,1998-03-26 00:00:00.000,"0         ","0         ",NULL
1MTCNP01A,002,002,"98-TC-8766  ",8766,0," "," ",1998-03-26 00:00:00.000,"0         ","0         ",NULL
1MTCNP01B,002,001,"98-TC-8987  ",8987,0," "," ",1998-03-26 00:00:00.000,"0         ","0         ",NULL
1MTCNP01B,002,002,"98-TC-8988  ",8988,0," "," ",1998-03-26 00:00:00.000,"0         ","0         ",NULL
1MLONT01,016,008,"98-LO-9006  ",9006,0," "," ",1998-03-26 00:00:00.000,"0         ","0         ",NULL
1MARNP01D,001,001,"98-AR-8978  ",8978,0," "," ",1998-03-26 00:00:00.000,"0         ","0         ",NULL
1MARNP01D,001,002,"98-AR-8979  ",8979,0," "," ",1998-03-26 00:00:00.000,"0         ","0         ",NULL
3MPWNP01B,002,004,"98-PW-9000  ",9000,2,940573,change oil to remove abrasive materials.,1998-03-27 00:00:00.000,"0         ","0         ",NULL
3MCWNP01A,002,003,"98-CW-8870  ",8870,0," "," ",1998-03-27 00:00:00.000,"0         ","0         ",NULL
3MCWNP01B,002,003,"98-CW-8871  ",8871,0," "," ",1998-03-27 00:00:00.000,"0         ","0         ",NULL
2MCWNA02O,031,009,"98-CW-10368 ",10368,0," ",Oil is expected to remain satisfactory until next outage...See CRDR 980404,1998-09-03 00:00:00.000,"0         ","0         ",NULL
2MCWNA02P,031,009,"98-CW-10369 ",10369,0," ",Oil is expected to remain satisfactory until next outage....See CRDR 980404,1998-09-03 00:00:00.000,"0         ","0         ",NULL
2MCWNA03A,031,009,"98-CW-10370 ",10370,0," ",Oil is expected to perform satisfactory unil next change...See CRDR 980404,1998-09-04 00:00:00.000,"0         ","0         ",NULL
2MCWNA03B,031,009,"98-CW-10371 ",10371,1,NULL,NULL,1998-09-04 00:00:00.000,"0         ","0         ",NULL
2MCWNA03C,031,009,"98-CW-10372 ",10372,0," ",Oil is expected to remain satisfactory unil next change...See CRDR 980404,1998-09-04 00:00:00.000,"0         ","0         ",NULL
2MCWNA03D,031,009,"98-CW-10373 ",10373,0," ",Oil is expected to remain satisfactory until next outage....See CRDR 980404,1998-09-04 00:00:00.000,"0         ","0         ",NULL
2MCWNA03E,031,009,"98-CW-10374 ",10374,0," ",Oil is expected to remain useful until the next oil change...See CRDR 980404,1998-09-04 00:00:00.000,"0         ","0         ",NULL
2MCWNA03D,031,009,"98-CW-10373 ",10373,1,NULL,NULL,1998-09-15 00:00:00.000,"0         ","0         ",NULL
2MOSNT01A,011,060,"98-OS-10485 ",10485,0," ",cleanliness meets criteria,1998-09-15 00:00:00.000,"0         ","0         ",NULL
2MCWNA03P,031,009,"98-CW-10385 ",10385,2,948579,Add four gallons of new oil....See CRDR 980404,1998-09-15 00:00:00.000,"0         ","0         ",NULL
3MOSNT01B,011,060,"98-OS-10274 ",10274,1,000000,"Ops contacted by lab to recir. oil through centrifuge to remove excess water.  With action, oil is acceptable until next sample.",1998-09-15 00:00:00.000,"0         ","0         ",NULL
3MCHAP01,001,006,"98-CH-10131 ",10131,0," "," ",1998-09-15 00:00:00.000,"0         ","0         ",NULL
2MCHAP01,001,006,"98-CH-10204 ",10204,2,949287," ",1998-09-15 00:00:00.000,"0         ","0         ",NULL
3MDGAH01,006,009,"98-DG-10091 ",10091,0," ",Sweeten oil with 4 - 55 gllon drums of new.  Maintenace Engineer / team notified of recommendation.,1998-09-16 00:00:00.000,"0         ","0         ",NULL
