Site,Equipment,EquipName,EquipModel,EquipDesignator,EquipSN,MajorCommand,OperatingActivity,Port,SampDate,SampOrderSeq,SampNum,ProcDate,ProcTime,SoftwareVer,ReservoirCap,FilterRating,FluidType,WaterLimit,ISO4Limit,ISO6Limit,ISO14Limit,NASLimit,NAVAirLimit,CharnLimit,HALLimit,SAELimitGT4,SAELimitGT6,SAELimitGT14,SAELimitGT21,SAELimitGT38,SAELimitGT70,HrsMilesOilChange,HrsMilesOverhaul,OilAdded,OperatingHours,LNFNum,OperatorID,Notes,ConcentrationMult,MDiamCum5,MDiamCum10,MDiamCum15,MDiamCum20,MDiamCum25,MDiamCum50,MDiamCum100,MDiamMaxSize,MDiamMeanSize,MDiamStdDev,ISO4,ISO6,ISO14,NAS,NAVAIR,CHARN,HAL,SAE,CDiamCum4,CDiamCum5,CDiamCum6,CDiamCum10,CDiamCum14,CDiamCum15,CDiamCum20,CDiamCum21,CDiamCum25,CDiamCum38,CDiamCum50,CDiamCum70,CDiamCum100,WaterIndex,CutCum20,CutCum25,CutCum50,CutCum100,CutMaxSize,CutCntMean,CutCntStdDev,SlideCum20,SlideCum25,SlideCum50,SlideCum100,SlideMaxSize,SlideCntMean,SlideCntStdDev,FatCum20,FatCum25,FatCum50,FatCum100,FatMaxSize,FatCntMean,FatCntStdDev,OxideCum20,OxideCum25,OxideCum50,OxideCum100,OxideMaxSize,OxideCntMean,OxideCntStdDev,OtherCum20,OtherCum25,OtherCum50,OtherCum100,OtherMaxSize,OtherCntMean,OtherCntStdDev,Fibers,UserSize1,UserCnt1,UserSize2,UserCnt2,UserSize3,UserCnt3,UserSize4,UserCnt4,UserSize5,UserCnt5,UserSize6,UserCnt6,SAE4,SAE6,SAE14,SAE21,SAE38,SAE70,SAEmax,PctSoot,BSW,CFD,GOST,TotalFerrous,FerrousMaxDiam,FerrousMeanDiam,FerrousDiamStdev,Ferrous25,Ferrous38,Ferrous50,Ferrous100,FerrousStatus,SlidingLimit20,SlidingLimit25,SlidingLimit50,SlidingLimit100,SlidingLimitTotal,FatigueLimit20,FatigueLimit25,FatigueLimit50,FatigueLimit100,FatigueLimitTotal,CuttingLimit20,CuttingLimit25,CuttingLimit50,CuttingLimit100,CuttingLimitTotal,NonMetallicLimit20,NonMetallicLimit25,NonMetallicLimit50,NonMetallicLimit100,NonMetallicLimitTotal,SootLimit,GOSTLimit
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,4,55945,2018-04-08 00:00:00.000,14:27:49.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,987.84,152.26,36.56,26.94,19.24,0,0,37,6.26,3.43,17,14,12,8,4,4400,15,7,977.32,379.44,141.74,32.79,20.3,20.3,10.93,10.93,0,0,0,0,0,0,1.56,0,0,0,21.25,21.25,0,4.68,4.68,0,0,35.11,32.01,3.84,6.25,6.25,0,0,37.18,30.86,4.93,9.37,4.68,0,0,37.7,28.99,6.51,1.56,1.56,0,0,27.67,27.67,0,1.56,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,7,6,6,7,0,0,7,0,0,0.27,15,0,59.25,59.25,0,0.08,0.08,0.08,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,5,55946,2018-04-08 00:00:00.000,14:35:30.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,24322,5386.14,2439.86,1662.49,1081.39,165.48,19.24,255,7.54,6.32,22,19,17,12,NULL,NULL,17,NULL,23819.54,9974.41,4883.68,1424.58,649.64,457.84,239.75,202.63,171.69,120.65,21.65,15.47,12.37,0,119.1,80.43,0,0,36.14,26.55,3.45,51.04,51.04,0,0,41.4,28.59,2.3,17.01,6.19,3.09,0,82.91,32.54,20.47,1096.66,750.18,126.84,12.37,522.31,33.92,27.14,91.26,3.09,3.09,3.09,319.74,30.73,51.55,256.76,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,12,11,11,12,NULL,NULL,NULL,0,0,17.6,NULL,0,32.08,29.25,1.7,3.39,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,6,55946,2018-04-08 00:00:00.000,14:41:51.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,36644.1,7491.62,4598.63,2955.99,1417.33,21.18,11.55,255,7.36,5.39,22,20,18,12,NULL,NULL,17,NULL,36212.11,15222.96,7059.63,2874.78,1400.8,883.34,116.73,69.69,26.13,13.94,13.94,10.45,8.71,0,461.71,277.02,5.23,0,93.01,28.38,7.57,554.05,73.18,0,0,40.51,22.69,3.49,543.59,13.94,0,0,40.51,22.16,1.74,791,395.5,10.45,6.97,790.9,31.35,39.25,1639.49,979.17,3.48,3.48,271.53,26.84,11.2,1702.22,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,NULL,12,12,10,10,NULL,NULL,0,0,14.12,NULL,0,57.34,39.31,13.43,38.45,19.22,9.61,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,7,55946,2018-04-08 00:00:00.000,14:50:22.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,25258.25,4767.56,3444.29,2911.29,1772.17,9.62,1.92,255,7.78,5.96,22,19,17,12,NULL,NULL,17,12,24558.37,9523.27,4067.69,2590.48,1208.79,1026.62,26.24,23.16,12.35,3.09,3.09,1.54,1.54,0,683.9,288.69,0,0,34.31,24.46,2.69,1218.05,793.51,0,0,38.58,27.54,4,18.53,15.44,0,0,37.05,29.44,3.67,379.77,318.02,3.09,1.54,397.74,28.92,23.86,58.66,9.26,4.63,0,65.64,25.72,11.32,135.85,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,12,11,12,8,8,10,12,0,0,8.96,NULL,0,71.65,39.55,21.48,1.06,0.26,0.26,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,8,55946,2018-04-08 00:00:00.000,15:18:49.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,15481.04,769.79,94.32,46.2,17.32,3.85,1.92,255,5.31,1.86,21,17,13,10,NULL,100000,17,11,15479.24,4699.44,767.98,104.49,43.7,34.2,11.4,9.5,3.8,3.8,3.8,1.9,1.9,0,5.7,1.9,0,0,28.16,24.01,3.01,5.7,3.8,0,0,31.63,27.13,4.51,19,5.7,1.9,0,66.51,28.19,13,13.3,3.8,1.9,1.9,789.33,132.17,268.29,1.9,1.9,0,0,33.23,33.23,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,8,7,7,8,10,11,0,0,2.01,13,0,31.16,29.92,1.76,1.62,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,9,55946,2018-04-08 00:00:00.000,15:26:33.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,3596.26,503.82,107.75,46.18,42.33,1.92,0,54,6.01,3.04,19,16,13,8,5,6300,17,9,3585.28,1369.03,492.84,90.76,53.39,44.49,10.68,10.68,8.9,0,0,0,0,0,5.34,3.56,0,0,30.55,26.84,3.39,7.12,7.12,1.78,0,54.8,40.04,10.04,7.12,7.12,0,0,32.2,28.43,2.2,24.92,21.36,0,0,49.95,31.44,7.37,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,9,8,7,7,0,0,9,0,0,0.85,12,0,43.89,37.69,8.77,1.48,0.74,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,10,55947,2018-04-08 00:00:00.000,15:35:38.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,404.14,136.72,30.8,9.62,5.77,1.92,0,77,7.55,4.58,16,14,11,7,4,6300,15,7,395.27,214.76,127.85,32.33,12.31,10.78,4.62,4.62,4.62,1.54,1.54,0,0,0,1.54,0,0,0,24.33,24.33,0.01,0,0,0,0,0,0,0,4.62,4.62,1.54,0,77.17,45.9,22.13,1.54,0,0,0,23.3,23.3,0,0,0,0,0,0,0,0,1.54,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,6,6,5,6,7,0,7,0,0,0.46,15,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,11,55948,2018-04-08 00:00:00.000,15:46:50.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,46168.86,132.77,67.35,28.86,25.01,5.77,1.92,106,5.03,0.92,23,14,12,10,NULL,100000,17,NULL,46168.65,11641.58,132.56,76.84,34.58,28.82,23.05,19.21,13.45,5.76,5.76,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61,9.61,5.76,1.92,106.32,58.31,28.66,17.29,13.45,0,0,49.4,32.88,8.39,1.92,1.92,0,0,31.24,31.24,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,NULL,6,6,8,9,10,NULL,0,0,5.22,13,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,12,55948,2018-04-08 00:00:00.000,15:55:10.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,15815.35,1167.5,67.35,28.86,15.39,9.62,0,77,5.42,1.84,21,17,13,9,6,15000,17,11,15814.96,5352.21,1167.11,80.56,47.95,34.52,11.51,9.59,9.59,5.75,1.92,0,0,0,1.92,0,0,0,20.37,20.37,0,0,0,0,0,0,0,0,3.84,0,0,0,24.33,23.81,0.51,19.18,13.43,7.67,0,77.36,44.24,21.89,3.84,1.92,1.92,0,54.4,38.58,15.81,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,9,7,7,9,0,11,0,0,2.26,13,0,43.45,43.45,0,0.19,0.19,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,13,55948,2018-04-08 00:00:00.000,16:01:27.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,125.07,125.07,76.97,28.86,13.47,0,0,39,14.77,4.84,14,14,12,7,4,4400,10,7,125.07,125.07,125.07,80.82,38.48,26.94,7.7,7.7,3.85,0,0,0,0,0,9.62,3.85,0,0,32.95,25.59,4.75,1.92,1.92,0,0,25.43,25.43,0,7.7,1.92,0,0,35.37,26.38,5.19,9.62,5.77,0,0,39.05,28.41,6.2,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,5,6,7,7,0,0,7,0,0,0.31,10,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,14,55949,2018-04-08 00:00:00.000,16:08:29.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,19929.25,50.03,44.26,21.17,13.47,5.77,3.85,148,5.05,1.52,21,13,12,11,NULL,NULL,17,12,19929.09,5019.67,49.87,44.12,24.93,21.1,11.51,11.51,3.84,3.84,3.84,3.84,3.84,0,3.84,3.84,1.92,0,58.14,47.96,10.18,0,0,0,0,0,0,0,9.59,5.75,3.84,3.84,148.04,72.71,60.1,7.67,3.84,0,0,32.11,26.87,4.21,0,0,0,0,0,0,0,1.92,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,12,5,6,7,8,11,12,0,0,1.95,16,0,31.24,30.02,1.72,0.4,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,15,55949,2018-04-08 00:00:00.000,16:22:23.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,2489.16,225.67,36.56,15.39,7.7,0,0,35,5.59,2.07,18,15,11,7,3,2000,17,9,2481.51,842.83,218.02,35.38,11.79,11.79,5.05,5.05,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74,3.37,0,0,35.11,26.74,6.14,6.74,3.37,0,0,28.96,25.62,2.6,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,9,7,5,6,0,0,9,0,0,0.4,11,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,16,55821,2018-04-08 00:00:00.000,16:35:53.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,3393.88,692.95,65.42,38.48,21.17,7.7,0,72,6.31,3.31,19,17,12,9,5,4400,17,9,3369.21,1503.97,668.29,72.33,24.62,20.01,10.77,10.77,9.23,3.08,0,0,0,0,10.77,7.69,1.54,0,65.98,32.92,14.36,4.62,1.54,1.54,0,72.66,38.67,24.04,9.23,3.08,1.54,0,65.64,30.41,15.85,6.16,4.62,1.54,0,65.01,38.36,17.46,0,0,0,0,0,0,0,1.54,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,9,8,6,7,8,0,9,0,0,0.88,15,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,17,55822,2018-04-08 00:00:00.000,16:41:54.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,956.79,181.28,36.56,23.09,13.47,0,0,43,6.38,3.33,17,15,12,7,3,2000,15,7,948.7,420.54,173.18,29.24,21.54,16.93,6.16,6.16,4.62,0,0,0,0,0,1.54,1.54,0,0,26.72,26.72,0,4.62,1.54,0,0,27.31,24.77,1.8,3.08,0,0,0,22.77,22.01,0.76,7.69,6.16,0,0,35.62,29.54,3.98,1.54,1.54,0,0,43.77,43.77,0.01,1.54,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,7,6,6,7,0,0,7,0,0,0.27,15,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-10 00:00:00.000,0,55814,2018-04-10 00:00:00.000,15:34:01.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,72236.52,3450.65,130.84,67.35,34.64,5.77,0,69,5.26,1.26,23,19,12,11,NULL,15000,17,NULL,72190.4,21754.58,3404.53,118.57,32.34,29.26,7.7,7.7,3.08,0,0,0,0,149.1,21.56,16.94,3.08,0,56.43,33.45,11.11,12.32,1.54,0,0,25.49,22.93,1.63,4.62,1.54,0,0,25.43,23.33,1.71,16.94,9.24,1.54,0,69.56,31.52,14.19,1.54,0,0,0,20.28,20.28,0,12.32,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,NULL,11,6,7,0,0,NULL,0,0.02,6.43,NULL,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-10 00:00:00.000,1,55566,2018-04-10 00:00:00.000,15:47:43.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,89957.77,7659.9,346.35,146.24,78.89,19.24,0,94,5.47,1.7,24,20,13,12,NULL,100000,17,NULL,89844.38,30356.67,7546.52,237.9,52.52,44.8,21.63,20.08,13.9,7.72,1.54,0,0,0,30.9,16.99,3.09,0,59.51,29.23,10.91,20.08,6.18,0,0,40.96,25.49,6.48,6.18,0,0,0,21.8,21.13,0.43,66.43,40.16,12.36,0,94.38,36.65,18.68,3.09,1.54,0,0,29.72,26.38,3.34,9.27,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,NULL,12,7,8,9,0,NULL,0,0,9.59,NULL,0,33.1,30.8,2.38,0.12,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-11 00:00:00.000,0,55960,2018-04-11 00:00:00.000,12:54:48.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,10077.04,198.69,26.94,13.47,1.92,0,0,28,5.12,0.94,21,15,11,7,3,4400,17,11,10075.64,2666.89,197.3,27.64,14.74,14.74,3.68,1.84,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53,0,0,0,24.33,23.53,0.61,7.37,1.84,0,0,28.8,23.84,3.08,1.84,1.84,0,0,29.72,29.72,0,7.37,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,7,5,5,0,0,11,0,0,0.93,NULL,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-11 00:00:00.000,1,55960,2018-04-11 00:00:00.000,13:02:51.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,3426.42,259.75,36.56,15.39,11.55,0,0,48,5.49,1.88,19,15,11,7,3,2000,17,9,3416.05,1072.88,249.38,31.79,14.31,11.13,3.18,3.18,1.59,0,0,0,0,0,3.18,3.18,0,0,29.74,28.23,1.51,0,0,0,0,0,0,0,4.77,3.18,0,0,34.31,29.84,4.35,3.18,1.59,0,0,29.74,26.26,3.49,1.59,1.59,0,0,48.23,48.23,0.01,22.26,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,9,7,5,6,0,0,9,0,0,0.43,NULL,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-11 00:00:00.000,2,55961,2018-04-11 00:00:00.000,13:10:26.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,3976267,1167618,466281.8,220099.9,149904.5,35471.29,7636.02,255,8.07,7.01,NULL,27,25,12,NULL,NULL,17,NULL,3863689,1926319,1055040,396744.3,213470.6,195305.3,95288.27,85474.05,55556.8,20871.52,11874.49,6506.14,2640.17,12234.95,9850.36,5211.2,212.16,6.29,163.34,27.62,8.01,6424.42,5066.62,352.02,1.57,108.48,33.13,9.68,73234.96,38021.64,1599.82,12.57,161.61,27.64,7.8,79640.52,66670.67,24321.03,5470.5,763.87,47.81,31.78,9157.32,6113.26,2160.86,675.76,729.02,49.47,59.72,994.78,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.59,6591,NULL,0,31.06,29.42,2.03,0.22,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-11 00:00:00.000,3,55961,2018-04-11 00:00:00.000,13:18:19.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,4537680,1528984,787471.9,439105.9,314404.1,90803.95,19336.77,255,9.48,9.56,NULL,28,26,12,NULL,NULL,17,NULL,4354927,2262078,1346232,630227.8,380705,350294.4,193281.2,176325.2,121498.8,50660.39,29669.44,15643.74,6759.3,13981.09,21421.6,11560.39,575.76,10.92,125.39,28,8.42,13702.71,11092.3,789.52,1.56,101.93,33.51,9.36,105051.5,52113.05,1756.92,9.36,145.12,27.06,7.13,195283.1,164713.4,64143.09,13105.11,665.73,48.64,31.23,19714.61,13838.46,5866.79,2446.58,973.39,58.3,67.34,3215.81,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.18,14082.18,NULL,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-11 00:00:00.000,4,TEST,2018-04-11 00:00:00.000,13:26:35.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,4176.91,1471.09,406,217.43,96.21,5.77,0,55,7.86,4.56,19,18,15,10,6,100000,17,10,4068.84,2329.39,1363.03,397.34,191.6,177.47,58.11,48.69,20.42,1.57,0,0,0,0,12.56,7.85,0,0,28.91,25.93,2.05,3.14,1.57,0,0,26.72,25.01,1.71,32.98,7.85,0,0,37.73,24.23,4.13,128.78,59.68,4.71,0,55.73,26.18,6.32,3.14,1.57,0,0,28.91,26.62,2.29,1.57,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,9,9,9,7,0,10,0,0,2.34,15,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-11 00:00:00.000,5,55962,2018-04-11 00:00:00.000,13:33:30.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,8480.99,452.43,61.57,21.17,13.47,7.7,0,90,5.35,1.95,20,16,12,9,5,4400,17,11,8477.04,2569.5,448.48,56.34,34.53,29.08,10.9,10.9,7.27,3.63,0,0,0,0,5.45,1.82,0,0,29.72,24.32,3.83,3.63,3.63,3.63,0,90.87,73.42,17.45,0,0,0,0,0,0,0,12.72,9.09,3.63,0,63.26,36.92,16.42,3.63,0,0,0,20.62,20.45,0.17,9.09,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,8,6,7,8,0,11,0,0,1.25,NULL,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
