ID,testID,Na,Mo,Mg,P,B,H,Cr,Ca,Ni,Ag,Cu,Sn,Al,Mn,Pb,Fe,Si,Ba,Sb,Zn,trialDate,trialNum
22856,30,0,0,0,328,0,7797,0,1,0,0,0,0,0,0,0,3,1,2,NULL,3,2003-02-13 00:00:00.000,1
22858,30,0,0,0,368,0,7833,0,0,0,0,0,0,0,0,0,4,1,0,NULL,1,2003-02-13 00:00:00.000,1
22862,30,0,0,0,404,0,7956,0,0,0,0,0,0,0,0,0,0,0,4,NULL,5,2003-02-13 00:00:00.000,1
22867,30,0,0,0,382,0,7890,0,0,0,0,0,0,0,0,0,1,3,0,NULL,5,2003-02-13 00:00:00.000,1
22875,30,0,0,0,385,0,7975,0,0,0,0,0,0,0,0,0,0,2,4,NULL,1,2003-02-13 00:00:00.000,1
22876,30,0,0,0,395,0,7868,0,1,0,0,0,0,0,4,0,64,4,4,NULL,1,2003-02-14 00:00:00.000,1
22877,30,0,0,0,417,0,8009,0,0,0,0,0,0,0,0,0,0,3,2,NULL,0,2003-02-13 00:00:00.000,1
22879,30,0,0,0,397,0,7921,0,0,0,0,0,0,0,0,0,0,0,3,NULL,1,2003-02-13 00:00:00.000,1
22880,30,0,0,0,415,0,7941,0,0,0,0,0,0,0,0,0,1,1,2,NULL,0,2003-02-13 00:00:00.000,1
22881,30,0,0,0,417,0,8009,0,0,0,0,0,0,0,0,0,0,1,3,NULL,1,2003-02-13 00:00:00.000,1
22885,30,0,0,0,409,0,7872,0,0,0,0,0,0,0,0,0,0,0,4,NULL,2,2003-02-13 00:00:00.000,1
22886,30,0,0,0,416,0,7888,0,0,0,0,0,0,0,0,0,0,0,2,NULL,0,2003-02-13 00:00:00.000,1
22864,30,2,0,0,444,0,7929,1,0,2,0,1,0,0,2,0,195,3,3,NULL,0,2003-02-14 00:00:00.000,1
22865,30,0,0,0,405,0,8027,0,0,0,0,0,0,0,0,0,0,0,1,NULL,2,2003-02-13 00:00:00.000,1
22869,30,0,0,0,371,0,7785,0,0,0,0,0,0,0,0,0,0,0,1,NULL,9,2003-02-13 00:00:00.000,1
22882,30,0,0,0,414,0,7964,0,0,0,0,0,0,0,0,0,0,2,2,NULL,1,2003-02-13 00:00:00.000,1
22883,30,0,0,0,415,0,7927,0,0,0,0,0,0,0,0,0,0,1,2,NULL,0,2003-02-13 00:00:00.000,1
22887,30,0,0,0,393,0,7954,0,0,0,0,0,0,0,0,0,0,0,2,NULL,1,2003-02-13 00:00:00.000,1
22888,30,0,0,0,411,0,8069,0,0,0,0,0,0,0,0,0,0,2,2,NULL,0,2003-02-13 00:00:00.000,1
22889,30,0,0,0,410,0,7958,0,0,0,0,0,0,0,0,0,0,0,3,NULL,1,2003-02-13 00:00:00.000,1
22890,30,0,0,0,415,0,8061,0,3,0,0,0,0,0,0,0,0,1,1,NULL,0,2003-02-13 00:00:00.000,1
22891,30,6,76,240,977,104,7600,0,1766,0,0,5,1,2,0,15,4,5,2,NULL,1188,2003-02-13 00:00:00.000,1
22892,30,1,84,276,1025,103,7580,6,1780,0,0,2,0,1,0,1,7,2,3,NULL,1272,2003-02-13 00:00:00.000,1
22818,30,34764,12,1194,1,2,4389,16,70849,10,1,32,54,68,9,37,105,460,0,NULL,109,2003-02-14 00:00:00.000,1
22819,30,32256,3,1185,0,1,5007,11,65229,6,1,27,30,60,6,36,84,399,0,NULL,140,2003-02-14 00:00:00.000,1
22821,30,29824,9,989,0,1,5366,15,59470,10,1,519,50,73,7,49,70,239,0,NULL,106,2003-02-14 00:00:00.000,1
22822,30,3902,5,1457,353,2,5249,2,2928,2,0,446,12,3262,15,506,3307,9829,0,NULL,193,2003-02-14 00:00:00.000,1
22871,30,0,0,0,419,0,7956,0,0,0,0,0,0,0,0,0,0,2,2,NULL,1,2003-02-13 00:00:00.000,1
22872,30,0,0,0,392,0,7830,0,0,0,0,0,0,0,0,0,0,0,1,NULL,5,2003-02-13 00:00:00.000,1
22873,30,0,0,0,422,0,7976,0,0,0,0,0,0,0,0,0,0,1,2,NULL,0,2003-02-13 00:00:00.000,1
22878,30,0,0,0,403,0,7973,0,0,0,0,0,0,0,0,0,0,1,4,NULL,2,2003-02-13 00:00:00.000,1
22884,30,0,0,0,410,0,7972,0,0,0,0,0,0,0,0,0,0,0,2,NULL,0,2003-02-13 00:00:00.000,1
22820,30,677,0,1210,434,0,7452,6,46657,0,0,5,0,63,7,0,285,462,0,NULL,262,2003-02-14 00:00:00.000,1
22823,30,29607,0,724,0,1,3950,3,51483,1,0,26,5,41,2,0,50,292,0,NULL,194,2003-02-14 00:00:00.000,1
22897,30,0,0,0,0,0,8362,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,2003-02-18 00:00:00.000,1
22898,30,0,0,0,2,0,8146,0,0,0,0,0,0,0,0,0,0,2,0,NULL,0,2003-02-18 00:00:00.000,1
22899,30,0,0,0,2,0,8056,0,3,0,0,0,0,0,0,0,0,2,0,NULL,0,2003-02-18 00:00:00.000,1
22904,30,0,0,0,5,0,8376,0,1,0,0,0,0,0,0,0,30,1,1,NULL,1,2003-02-19 00:00:00.000,1
22905,30,0,0,0,5,0,8361,0,0,0,0,1,0,0,0,0,0,0,3,NULL,0,2003-02-19 00:00:00.000,1
22906,30,0,0,0,0,0,8289,0,0,0,0,0,0,0,0,0,0,3,0,NULL,0,2003-02-19 00:00:00.000,1
22907,30,1,0,0,176,13,8421,0,21,0,0,2,0,0,0,0,0,0,2,NULL,1,2003-02-19 00:00:00.000,1
22908,30,0,0,0,54,0,8094,0,0,0,0,20,0,0,0,0,10,57,0,NULL,2,2003-02-19 00:00:00.000,1
22824,30,20776,4,1469,171,3,6724,14,61386,10,1,143,22,65,8,28,130,244,0,NULL,285,2003-02-14 00:00:00.000,1
22900,30,0,0,0,2,0,8022,0,2,0,0,0,0,0,0,0,0,0,0,NULL,0,2003-02-18 00:00:00.000,1
22901,30,0,0,0,1,0,8124,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2003-02-18 00:00:00.000,1
22902,30,0,0,0,0,0,8095,0,1,0,0,0,0,0,0,1,0,1,0,NULL,4,2003-02-18 00:00:00.000,1
22903,30,1,0,0,0,0,8033,0,1,0,0,0,0,0,0,0,0,3,0,NULL,3,2003-02-18 00:00:00.000,1
22893,40,10,0,3,53,0,5011,9,27,0,0,30,0,5,3,2,928,22,15,NULL,31,2003-02-19 00:00:00.000,1
22904,40,12,0,3,6,0,4706,3,28,0,0,7,0,1,8,2,1000,27,3,NULL,16,2003-02-19 00:00:00.000,1
22908,40,8,0,2,42,1,4894,1,11,2,0,906,23,1,4,8,282,16,8,NULL,16,2003-02-19 00:00:00.000,1
22828,30,0,0,2,165,1,8244,0,1,0,0,14,0,0,0,0,9,1,1,NULL,155,2003-02-20 00:00:00.000,1
22829,30,6,0,7,929,0,8253,0,24,0,0,10,0,0,3,8,26,0,5,NULL,247,2003-02-20 00:00:00.000,1
22839,30,0,0,0,147,3,8257,0,0,1,0,42,0,1,0,0,2,2,0,NULL,5,2003-02-20 00:00:00.000,1
22909,30,0,0,0,0,0,8331,0,0,0,0,0,0,0,0,1,1,0,0,NULL,1,2003-02-20 00:00:00.000,1
22920,30,306,0,0,61852,0,9881,1,1,0,0,0,0,0,0,0,0,6,0,NULL,2,2003-02-26 00:00:00.000,1
22921,30,308,1,0,60294,0,10221,1,0,0,0,0,0,0,0,0,0,4,0,NULL,2,2003-02-21 00:00:00.000,1
22922,30,5,0,0,1,0,8127,0,1,0,0,1,0,0,0,0,0,0,0,NULL,5,2003-02-21 00:00:00.000,1
22893,30,2,0,1,787,0,8150,0,7,0,0,3,0,0,0,0,43,19,2,NULL,4,2003-02-18 00:00:00.000,1
22894,30,7,79,204,1063,93,8044,2,1694,0,0,5,0,1,0,4,8,3,1,NULL,1217,2003-02-18 00:00:00.000,1
22895,30,0,0,1,761,0,8073,0,4,0,0,0,0,0,0,0,2,19,0,NULL,2,2003-02-18 00:00:00.000,1
22896,30,0,0,0,0,0,8175,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,2003-02-18 00:00:00.000,1
22876,40,16,0,4,239,0,5117,7,19,10,0,5,0,6,90,3,1823,32,4,NULL,8,2003-02-19 00:00:00.000,1
22840,30,4835,0,1613,338,1,6641,4,49982,1,0,198,0,108,7,7,251,749,0,NULL,177,2003-02-20 00:00:00.000,1
22923,30,6,0,0,3,0,8111,0,2,0,0,0,0,0,0,3,0,1,0,NULL,9,2003-02-21 00:00:00.000,1
22924,30,0,0,0,3,0,8521,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2003-02-21 00:00:00.000,1
22926,30,0,0,0,1,0,8468,0,0,0,0,0,0,0,0,0,1,5,0,NULL,0,2003-02-21 00:00:00.000,1
22927,30,0,0,0,5,0,8608,0,0,0,0,0,0,0,0,0,0,6,2,NULL,0,2003-02-21 00:00:00.000,1
22930,30,0,0,0,3,0,8595,0,0,0,0,0,0,0,0,0,0,0,2,NULL,0,2003-02-26 00:00:00.000,1
22931,30,1,0,0,3,0,8392,0,0,0,0,0,0,0,0,0,0,3,0,NULL,1,2003-02-21 00:00:00.000,1
22932,30,1,0,0,2,0,8284,0,0,0,0,4,0,0,0,0,0,4,0,NULL,1,2003-02-21 00:00:00.000,1
22933,30,1,0,0,1,0,8409,0,0,0,0,0,0,0,0,0,3,4,0,NULL,1,2003-02-21 00:00:00.000,1
22935,30,3,75,216,947,101,7833,0,1769,0,0,1,0,1,0,0,5,6,0,NULL,1135,2003-02-25 00:00:00.000,1
22910,30,26708,4,2276,75,1,5745,12,69863,7,0,10,18,169,10,27,219,637,0,NULL,242,2003-02-20 00:00:00.000,1
22911,30,23186,7,2690,0,1,7985,23,65119,10,1,50,23,264,22,52,858,650,0,NULL,713,2003-02-20 00:00:00.000,1
22934,30,0,1,0,234,0,8649,0,54,0,0,1,0,0,0,0,0,0,4,NULL,365,2003-02-21 00:00:00.000,1
22936,30,291,0,0,59629,0,9605,1,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2003-02-25 00:00:00.000,1
22938,30,0,0,0,0,0,8323,0,0,0,0,0,0,0,0,0,0,5,0,NULL,1,2003-02-25 00:00:00.000,1
22939,30,0,0,0,1,0,8360,0,0,0,0,0,0,0,0,0,0,0,1,NULL,1,2003-02-25 00:00:00.000,1
22940,30,0,0,0,2,0,8100,0,0,0,0,0,0,0,0,0,0,0,1,NULL,0,2003-02-25 00:00:00.000,1
22941,30,0,0,0,3,0,8150,0,1,0,0,0,0,0,0,0,0,0,1,NULL,1,2003-02-25 00:00:00.000,1
22942,30,1,0,0,2,0,8251,0,1,0,0,0,0,0,0,0,0,0,1,NULL,0,2003-02-25 00:00:00.000,1
22944,30,0,0,0,2,0,8090,0,0,0,0,0,0,0,0,0,0,0,2,NULL,0,2003-02-25 00:00:00.000,1
22937,30,1,0,0,1,0,8171,0,0,0,0,0,0,0,0,0,0,0,1,NULL,0,2003-02-25 00:00:00.000,1
22828,40,4,0,2,14,0,5038,0,8,0,0,25,0,0,0,0,39,8,7,58019,19,2003-02-25 00:00:00.000,1
23657,30,0,0,0,351,0,8804,0,6,0,0,0,0,0,0,1,0,8,4,NULL,503,2003-05-23 00:00:00.000,1
22913,30,25576,4,2477,116,3,6236,11,67464,6,0,6,20,239,10,21,261,633,0,NULL,177,2003-02-26 00:00:00.000,1
22914,30,41955,7,2014,197,4,5771,9,63959,10,1,4753,27,446,8,1987,183,658,0,NULL,376,2003-02-26 00:00:00.000,1
22925,30,0,0,0,49,0,8013,0,0,0,0,0,0,0,0,0,1,4,0,NULL,0,2003-02-21 00:00:00.000,1
22928,30,1,0,0,3,0,8344,0,0,0,0,0,0,0,0,0,0,5,0,NULL,0,2003-02-21 00:00:00.000,1
22929,30,0,0,0,1,0,8359,0,0,0,0,0,0,0,0,0,0,2,0,NULL,0,2003-02-21 00:00:00.000,1
22930,40,1,0,0,0,0,5012,0,2,0,0,0,0,0,0,0,3,1,5,NULL,1,2003-02-25 00:00:00.000,1
22912,30,47927,7,2359,10,3,6178,20,71853,11,1,81,26,251,10,33,181,559,0,NULL,782,2003-02-26 00:00:00.000,1
22915,30,40728,5,1853,203,4,6588,7,62175,7,1,257,18,328,8,2768,187,562,0,NULL,320,2003-02-26 00:00:00.000,1
22953,30,0,0,0,192,0,8045,0,43,0,0,3,0,0,0,0,0,6,3,NULL,248,2003-02-26 00:00:00.000,1
22955,30,0,0,0,195,0,8149,0,43,0,0,18,0,0,0,1,5,11,2,NULL,264,2003-02-26 00:00:00.000,1
22957,30,0,0,0,0,0,8273,0,1,0,0,0,0,0,0,0,8,8,0,NULL,1,2003-02-26 00:00:00.000,1
22958,30,0,0,0,0,0,8255,0,0,0,0,0,0,0,0,0,0,4,0,NULL,1,2003-02-26 00:00:00.000,1
22959,30,0,0,0,2,0,8412,0,0,0,0,0,0,0,0,0,3,1,1,NULL,1,2003-02-26 00:00:00.000,1
22960,30,342,0,6,62204,0,10439,1,1,0,0,0,0,0,0,0,0,0,0,NULL,4,2003-02-26 00:00:00.000,1
22916,30,37939,4,2605,3,4,5793,8,70921,11,1,168,30,403,10,28,312,1057,0,NULL,188,2003-02-26 00:00:00.000,1
23633,30,1,0,0,22,0,8693,0,8,0,0,0,0,0,0,0,0,1,0,NULL,30,2003-05-13 00:00:00.000,1
22974,30,0,0,0,1,0,8506,0,1,0,0,0,0,0,0,0,0,0,0,NULL,0,2003-05-20 00:00:00.000,1
22943,30,0,0,0,2,0,8256,0,1,0,0,0,0,0,0,0,0,0,2,NULL,1,2003-02-25 00:00:00.000,1
22977,30,0,0,0,1,1,8565,0,9,0,0,0,0,0,0,0,0,0,0,NULL,4,2003-05-20 00:00:00.000,1
22951,30,7,62,205,966,96,8026,0,1563,0,0,8,0,1,0,13,3,11,2,NULL,990,2003-02-26 00:00:00.000,1
22952,30,4,74,135,1135,92,7985,5,1696,0,0,6,0,1,0,4,10,8,4,NULL,1177,2003-02-26 00:00:00.000,1
22954,30,0,0,0,190,0,8115,0,45,0,0,0,0,0,0,1,0,3,2,NULL,250,2003-02-26 00:00:00.000,1
22956,30,0,0,0,191,0,8260,0,45,0,0,0,0,0,0,1,0,6,5,NULL,248,2003-02-26 00:00:00.000,1
22917,30,44369,4,1302,17,3,5270,11,69479,6,0,9,30,81,7,57,64,441,29,NULL,138,2003-02-26 00:00:00.000,1
22991,30,0,0,0,0,0,8549,0,0,0,0,1,2,0,0,0,4,0,0,NULL,2,2003-05-20 00:00:00.000,1
23641,30,0,0,0,0,0,8629,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,2003-05-21 00:00:00.000,1
23646,30,1,0,0,1,0,8522,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2003-05-21 00:00:00.000,1
23653,30,0,0,0,2,0,8445,0,1,0,0,0,0,0,0,1,0,0,0,NULL,1,2003-05-21 00:00:00.000,1
23068,30,0,0,0,0,0,8230,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,2003-05-22 00:00:00.000,1
22918,30,45976,5,900,0,1,6122,15,68174,7,1,1078,16,84,7,30,124,287,0,NULL,353,2003-02-27 00:00:00.000,1
22967,30,0,0,0,2,0,8449,0,0,0,0,0,0,0,0,0,0,0,2,NULL,0,2003-02-27 00:00:00.000,1
22968,30,0,0,0,0,0,8166,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2003-02-27 00:00:00.000,1
39058,30,2,1,9,1061,4,7563,0,2137,0,0,0,0,1,0,1,2,5,0,NULL,1189,2009-05-01 00:00:00.000,1
39061,30,1,0,0,0,0,8164,0,2,0,0,1,1,0,0,2,4,7,1,NULL,11,2009-05-01 00:00:00.000,1
39062,30,0,1,0,749,0,8345,6,2,4,0,25,3,0,1,1,116,11,0,NULL,2,2009-05-01 00:00:00.000,1
39074,30,1,0,1,0,0,7276,0,2,0,0,0,1,0,0,3,1,14,0,NULL,3,2009-05-06 00:00:00.000,1
39076,30,1,0,0,0,0,7888,0,1,0,0,0,0,0,0,0,0,1,0,NULL,4,2009-05-06 00:00:00.000,1
39079,30,0,1,0,7,0,7987,0,0,1,0,0,0,0,0,1,0,2,2,NULL,0,2009-05-06 00:00:00.000,1
39090,30,1,0,0,5,0,7586,0,1,0,0,0,0,0,0,0,0,2,0,NULL,1,2009-05-06 00:00:00.000,1
39091,30,2,1,0,4,0,7900,0,4,1,0,0,1,0,0,0,0,2,2,NULL,3,2009-05-06 00:00:00.000,1
39093,30,1,1,0,4,0,7942,0,2,1,0,0,0,0,0,1,0,3,3,NULL,1,2009-05-06 00:00:00.000,1
39087,40,2,0,1,46,0,6525,2,8,4,0,6,0,2,1,0,192,6,12,NULL,6,2009-05-06 00:00:00.000,1
39002,40,5,0,1,65,1,6478,0,5,1,0,0,0,4,0,0,45,0,8,NULL,15,2009-05-06 00:00:00.000,1
39053,40,1,0,1,0,0,6228,0,1,1,0,1,0,0,0,0,7,0,0,NULL,0,2009-05-06 00:00:00.000,1
38984,40,15,0,4,160,2,5999,3,25,2,0,6,0,14,3,0,203,12,0,NULL,25,2009-05-06 00:00:00.000,1
39096,30,3,1,3,967,0,7925,0,8,1,0,1,0,0,1,1,53,10,4,NULL,25,2009-05-07 00:00:00.000,1
39097,30,0,1,0,206,0,7951,0,0,1,0,2,1,0,0,2,17,5,3,NULL,101,2009-05-07 00:00:00.000,1
39084,30,1,0,0,922,0,7867,0,3,0,0,1,0,0,0,0,21,20,0,NULL,2,2009-05-05 00:00:00.000,1
39082,40,43,0,8,38,3,6088,17,94,21,0,58,3,22,9,8,1745,89,0,NULL,51,2009-05-05 00:00:00.000,1
39070,30,2542,2,68,29,1,5160,1,7006,8,0,79,0,30,2,14,45,37,0,NULL,2,2009-05-06 00:00:00.000,1
39075,30,1,0,0,0,0,7234,0,1,1,0,0,1,0,0,1,0,2,0,NULL,3,2009-05-06 00:00:00.000,1
39078,30,0,0,7,185,0,7810,0,25,1,0,18,1,0,0,1,1,3,0,NULL,237,2009-05-06 00:00:00.000,1
39062,40,7,3,3,112,1,6045,85,7,57,0,886,56,2,14,4,2336,18,0,NULL,13,2009-05-06 00:00:00.000,1
39098,30,0,1,0,310,0,7974,0,0,1,0,2,0,0,0,1,19,6,1,NULL,1,2009-05-07 00:00:00.000,1
39100,30,1,2,1,472,0,7606,5,5,2,0,1,0,0,4,2,644,11,0,NULL,3,2009-05-07 00:00:00.000,1
39101,30,0,1,0,580,0,7966,1,0,1,0,0,0,0,1,1,106,7,0,NULL,2,2009-05-07 00:00:00.000,1
39102,30,3,2,8,767,0,7745,3,27,1,0,3,0,7,5,1,518,49,2,NULL,14,2009-05-07 00:00:00.000,1
39103,30,1,1,1,902,0,7814,1,3,1,0,0,0,1,1,1,59,12,0,NULL,5,2009-05-07 00:00:00.000,1
39104,30,1,1,4,266,125,8351,0,43,0,0,7,1,1,0,3,14,8,4,NULL,8,2009-05-08 00:00:00.000,1
39108,30,1,5,22,1058,8,7772,0,2127,0,0,1,0,2,0,0,3,3,0,NULL,1152,2009-05-12 00:00:00.000,1
39109,30,9,0,23,1323,403,8015,1,2696,0,0,1,0,2,0,2,4,3,0,NULL,1520,2009-05-12 00:00:00.000,1
39110,30,4,0,0,63,1,7504,0,13,0,0,0,2,0,0,15,1,1,1,NULL,24,2009-05-12 00:00:00.000,1
39089,30,1,0,0,239,0,6119,0,0,0,0,0,7,1,0,0,1,6,0,NULL,2,2009-05-06 00:00:00.000,1
39092,30,1,0,0,2,0,7784,0,1,1,0,0,1,0,0,1,0,2,0,NULL,0,2009-05-06 00:00:00.000,1
39112,30,0,1,0,62890,0,9508,1,0,0,1,0,0,0,0,0,0,1,0,NULL,0,2009-05-12 00:00:00.000,1
39117,30,2,5,25,1106,8,7947,1,2205,0,0,1,0,2,0,1,5,3,0,NULL,1220,2009-05-13 00:00:00.000,1
39119,30,0,0,0,0,0,7847,0,1,0,0,0,1,0,0,1,0,1,0,NULL,1,2009-05-13 00:00:00.000,1
39120,30,1,0,0,0,0,7658,0,2,0,0,0,0,0,0,0,3,1,0,NULL,4,2009-05-13 00:00:00.000,1
39124,30,0,0,0,0,0,7761,0,0,0,0,0,1,0,0,1,1,5,0,NULL,0,2009-05-13 00:00:00.000,1
39125,30,3,0,0,0,0,7638,0,7,0,0,0,0,0,0,0,0,3,0,NULL,2,2009-05-13 00:00:00.000,1
39127,30,3,0,0,0,0,7699,0,5,0,0,0,1,0,0,0,0,2,0,NULL,2,2009-05-13 00:00:00.000,1
39129,30,0,0,12,221,0,7865,0,29,0,0,0,1,0,0,0,0,1,0,NULL,253,2009-05-14 00:00:00.000,1
